fault_locator,acc@1,acc@3,acc@5,mean_average_precision,mean_wasted_effort,rank
DStar, 63, 118, 139, 0.27447554670255297, 97.632947976878611,4
Naish2, 63, 120, 142, 0.27767564122332888, 96.748554913294797,2
GP13, 63, 120, 142, 0.27803488611228533, 96.734104046242777,1
Barinel, 60, 118, 135, 0.2669550464616523, 107.10982658959537,7
Ochiai, 61, 116, 138, 0.26939633945997199, 98.017341040462426,6
GP19, 62, 118, 139, 0.27298676803049166, 125.19653179190752,5
Tarantula, 60, 118, 135, 0.2668478718306751, 107.03179190751445,7
TarantulaStar, 62, 119, 139, 0.27449103976744654, 96.367052023121389,3
