fault_locator,acc@1,acc@3,acc@5,mean_average_precision,mean_wasted_effort,rank
DStar, 15, 29, 42, 0.18958089177811943, 66.492424242424249,2
Naish2, 17, 27, 36, 0.18642086369615096, 94.212121212121218,5
GP13, 17, 27, 36, 0.18626390427593012, 93.098484848484844,5
Barinel, 14, 32, 38, 0.1923160362729229, 67.083333333333329,4
Ochiai, 16, 31, 40, 0.19247869901412087, 66.795454545454547,1
GP19, 17, 27, 39, 0.19366890599479269, 71.159090909090907,3
Tarantula, 14, 32, 38, 0.19230251837866144, 67.068181818181813,4
TarantulaStar, 17, 28, 40, 0.1946539604468116, 74.833333333333329,2
