fault_locator,acc@1,acc@3,acc@5,mean_average_precision,mean_wasted_effort,rank
DStar, 15, 30, 43, 0.34118124846434128, 10.922077922077921,1
Naish2, 15, 28, 43, 0.33570267572220513, 12.194805194805195,4
GP13, 15, 28, 43, 0.33573309074787694, 11.337662337662337,3
Barinel, 13, 25, 39, 0.30787222699168421, 11.948051948051948,7
Ochiai, 16, 29, 43, 0.33909059677320397, 11.142857142857142,2
GP19, 16, 26, 39, 0.31893765781299777, 13.181818181818182,6
Tarantula, 13, 25, 39, 0.30787222699168421, 11.948051948051948,7
TarantulaStar, 15, 27, 40, 0.32834044234988835, 11.376623376623376,5
